timestamp	rx	csi_raw
1774717865	RX4	CSI_DATA,1750,1a:00:00:00:00:00,-72,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,64915896,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,1,0,6,1,6,1,7,1,7,1,7,1,7,1,6,0,6,0,6,1,6,0,6,0,6,0,7,0,7,0,7,0,7,0,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,8,-1,8,-1,8,-1,8,-1,4,-1,8,-2,9,-2,9,-2,9,-3,9,-3,9,-4,9,-4,9,-4,9,-4,10,-4,11,-4,11,-4,11,-4,12,-3,12,-4,12,-4,12,-3,13,-3,13,-3,13,-3,13,-3,13,-2,13,-2,13,-2,13,-3,13,-2,3,-1,0,0,0,0,0,0,0,0,-1,-1,1,0,12,8,13,7,14,6,13,6,12,4,12,4,12,4,12,4,11,4,11,3,11,3,12,3,12,3,11,3,12,3,12,3,13,2,12,2,12,1,13,1,13,1,13,1,13,1,13,0,13,-1,13,-1,13,0,14,0,15,-1,16,-1,17,2,16,-2,16,-2,16,-2,16,-3,17,-3,17,-3,18,-4,18,-4,19,-4,20,-4,21,-4,21,-4,22,-5,23,-4,23,-3,24,-4,24,-4,24,-3,24,-2,25,-3,25,-3,24,-2,23,-1,24,-1,25,0,26,0,6,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-10,4,-40,17,-41,16,-41,15,-43,13,-43,13,-42,13,-40,14,-39,13,-39,11,-40,10,-41,10,-41,10,-41,9,-40,6,-39,5,-39,6,-38,6,-35,7,-33,6,-34,4,-34,4,-33,5,-31,5,-31,5,-30,6,-29,6,-29,1,-25,4,-25,5,-24,6,-24,6,-23,6,-21,6,-20,6,-18,7,-17,7,-17,7,-16,8,-15,8,-14,9,-14,9,-13,9,-12,10,-11,10,-10,11,-9,12,-8,12,-7,12,-7,12,-7,12,-7,13,-7,13,-7,13,-10,12,-9,13,-9,14,-10,14,-2,1]"
1774717865	RX3	CSI_DATA,1801,1a:00:00:00:00:00,-63,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,62255021,0,47,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,39,-3,39,-3,40,-5,41,-2,37,-2,37,-2,36,-4,35,-4,33,-3,33,-5,35,-3,35,-4,33,-5,33,-6,30,-5,32,-7,30,-7,27,-7,29,-9,28,-8,27,-7,27,-9,26,-8,28,-12,29,-10,27,-10,0,0,27,-12,28,-10,27,-13,26,-12,27,-12,28,-12,27,-12,26,-12,28,-12,26,-12,28,-11,26,-11,28,-12,27,-12,27,-9,30,-8,29,-9,29,-8,28,-7,27,-6,29,-4,27,-4,27,-3,29,-2,26,-1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,4,35,10,42,10,38,21,11,21,13,21,10,22,14,21,10,20,13,20,10,21,9,19,10,18,7,18,9,20,8,19,10,18,8,18,9,17,5,18,9,15,4,18,6,17,5,16,5,16,5,15,4,17,3,17,4,18,5,14,24,18,3,17,3,18,3,18,1,17,3,20,3,19,2,18,2,19,2,17,2,18,3,16,5,18,4,17,5,16,4,19,6,18,4,16,5,17,6,15,6,16,7,15,7,15,6,15,7,13,9,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-2,21,-3,20,-5,22,-3,21,-6,22,-5,23,-6,22,-9,23,-7,23,-10,24,-12,25,-14,24,-14,25,-15,24,-13,24,-18,25,-14,21,-18,23,-18,24,-18,24,-20,21,-17,20,-20,22,-20,20,-21,21,-43,-1,-21,21,-17,20,-22,21,-15,20,-21,19,-19,20,-19,20,-18,18,-19,18,-15,19,-17,21,-17,18,-19,20,-18,21,-17,19,-18,21,-15,22,-16,21,-16,25,-12,21,-14,24,-16,23,-13,22,-14,22,-15,21,-16,22,-34,5,-44,7,-45,7,-41,9,0,0]"
1774717865	RX1	CSI_DATA,1265,1a:00:00:00:00:00,-82,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,35009511,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-3,-2,-11,-5,-11,-7,-11,-9,-11,-8,-11,-6,-12,-6,-11,-6,-10,-6,-11,-6,-11,-6,-11,-6,-12,-7,-13,-7,-12,-6,-11,-4,-11,-3,-11,-3,-11,-4,-12,-4,-13,-2,-13,-2,-14,-2,-14,-1,-14,-1,-14,-1,-14,-2,-7,-1,-14,0,-15,0,-16,-1,-16,0,-16,1,-16,1,-16,-1,-16,-1,-16,-1,-15,-3,-15,-2,-16,0,-16,-1,-15,-2,-14,-1,-14,-1,-14,-2,-14,-3,-16,-3,-16,-3,-15,-4,-14,-4,-17,-3,-17,-3,-14,-3,-12,-4,-3,-2,0,0,0,0,0,0,0,0,-1,-1,-3,-2,-20,-9,-17,-10,-17,-9,-22,-6,-22,-9,-22,-10,-22,-11,-21,-10,-21,-9,-21,-11,-22,-11,-21,-9,-21,-7,-23,-5,-23,-5,-21,-7,-21,-8,-23,-7,-24,-6,-24,-6,-24,-6,-23,-3,-23,-2,-24,-1,-24,1,-24,1,-25,1,-25,0,-24,-1,-24,-2,-27,-4,-26,-1,-27,1,-26,2,-27,2,-28,3,-29,3,-27,4,-27,5,-31,3,-31,0,-29,-1,-29,0,-30,0,-29,1,-29,1,-32,0,-31,-1,-26,-2,-25,-3,-29,-3,-30,-2,-30,-4,-27,-5,-25,-7,-24,-7,-24,-5,-6,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,9,1,40,4,40,1,39,2,40,6,39,7,38,5,39,6,39,6,40,8,41,10,40,10,38,8,36,7,36,6,35,6,35,8,36,11,34,11,33,10,33,11,32,9,31,6,30,8,31,11,32,12,31,10,30,3,28,8,29,8,29,7,28,6,26,7,23,7,22,5,23,4,24,5,24,4,23,3,20,3,21,2,21,1,17,1,15,-1,16,-3,16,-3,14,-2,14,-2,15,-6,15,-10,14,-11,14,-9,12,-9,9,-9,9,-11,12,-14,17,-15,22,-11,3,-2]"
1774717866	RX2	CSI_DATA,1233,1a:00:00:00:00:00,-76,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,33366397,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-1,3,-1,12,0,12,1,13,1,13,1,12,1,11,1,11,1,10,1,10,1,10,1,10,1,11,2,11,2,11,2,11,3,10,4,9,4,9,4,10,3,11,3,11,4,11,4,11,4,12,4,12,3,11,1,5,3,11,3,12,3,12,3,12,3,12,3,13,4,12,3,13,3,13,3,12,3,12,3,13,2,13,2,14,1,14,2,14,2,14,1,13,0,13,0,14,-1,13,-2,12,-3,13,-3,13,-3,12,-2,12,-1,3,0,0,0,0,0,0,0,0,-1,-1,-1,3,-7,28,-7,27,-7,27,-7,25,-3,23,-3,23,-2,24,-1,23,-1,22,0,21,0,20,0,19,0,19,1,19,2,20,2,21,2,22,2,21,2,20,3,19,4,19,4,18,4,19,4,20,4,20,5,20,5,20,4,22,5,22,6,21,5,22,5,21,5,22,5,22,5,22,4,23,5,24,5,23,5,22,6,22,6,22,5,22,4,23,3,24,2,25,1,25,1,26,1,27,0,27,0,26,-1,25,-2,25,-4,24,-5,25,-6,24,-6,23,-6,23,-2,6,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-3,5,-11,21,-13,21,-16,20,-18,20,-18,20,-18,19,-20,18,-21,17,-22,17,-24,16,-25,17,-27,16,-29,15,-29,15,-28,14,-28,14,-29,13,-29,11,-30,10,-30,9,-30,8,-29,8,-30,8,-32,8,-32,8,-31,8,-30,4,-28,7,-30,7,-31,8,-31,8,-32,7,-33,6,-32,6,-32,6,-32,5,-32,5,-32,5,-33,5,-34,5,-34,5,-34,4,-34,3,-35,2,-33,2,-32,3,-31,3,-32,3,-33,2,-34,2,-33,1,-32,1,-32,0,-31,-6,-32,-7,-34,-8,-34,-10,-5,-2]"
1774717866	RX3	CSI_DATA,1802,1a:00:00:00:00:00,-63,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,62306269,0,47,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,36,14,35,14,39,12,35,15,37,14,33,13,34,12,32,12,32,11,33,10,31,12,33,12,32,9,31,8,29,8,33,8,30,5,29,5,28,3,29,4,28,6,30,3,28,3,30,1,31,2,30,3,0,0,31,2,32,1,31,0,33,1,29,0,32,1,32,1,30,0,31,1,31,1,32,3,28,2,29,2,30,4,31,4,30,5,31,6,29,6,29,7,28,7,29,9,26,8,27,10,26,12,25,12,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17,35,19,37,17,33,16,33,15,33,15,35,14,33,15,34,13,31,14,32,12,31,12,31,12,30,11,28,12,31,10,31,11,30,9,28,8,31,8,30,7,27,8,29,3,28,5,27,6,28,4,26,5,29,2,28,3,29,4,27,3,29,2,30,2,30,1,30,1,28,1,29,2,30,0,28,2,28,2,29,3,30,4,27,3,28,4,29,4,29,5,28,6,30,7,28,7,27,7,27,7,27,10,25,9,25,11,24,11,22,13,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,-1,30,-1,32,-3,34,-4,34,-7,32,-7,34,-9,33,-10,35,-11,36,-14,37,-14,39,-16,40,-18,38,-17,36,-19,38,-19,37,-22,34,-22,35,-22,36,-22,34,-26,36,-25,32,-27,35,-28,34,-27,34,-28,31,-27,33,-26,33,-26,34,-25,32,-26,32,-27,32,-26,33,-26,31,-25,32,-23,31,-24,34,-22,30,-23,32,-22,31,-22,33,-21,34,-23,35,-20,34,-21,35,-18,34,-20,35,-18,35,-19,36,-18,38,-19,35,-20,34,-20,33,-20,38,-21,39,-19,35,0,0]"
1774717866	RX1	CSI_DATA,1266,1a:00:00:00:00:00,-80,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,35063926,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-3,1,-9,5,-10,7,-11,7,-10,7,-9,6,-9,7,-8,8,-8,8,-9,7,-9,8,-9,8,-8,9,-8,9,-8,9,-9,9,-8,10,-8,10,-7,9,-7,8,-7,8,-7,9,-6,10,-6,11,-6,11,-6,11,-7,11,-4,6,-7,12,-6,11,-7,11,-7,10,-7,11,-8,11,-8,12,-7,12,-7,12,-7,13,-8,13,-8,11,-8,11,-8,11,-7,11,-8,12,-8,13,-9,13,-9,13,-10,12,-9,11,-9,9,-10,8,-11,9,-12,10,-13,10,-4,2,0,0,0,0,0,0,0,0,-1,-1,-3,0,-18,5,-16,6,-19,9,-21,14,-19,12,-19,12,-19,11,-19,11,-18,11,-16,11,-15,13,-14,15,-16,15,-17,15,-15,16,-14,17,-15,17,-14,16,-14,15,-14,16,-14,17,-14,17,-15,18,-15,17,-13,17,-12,17,-12,19,-12,20,-12,21,-11,23,-11,25,-12,21,-11,21,-11,21,-12,21,-12,22,-13,22,-14,23,-12,23,-11,24,-11,26,-12,26,-13,24,-15,24,-16,24,-15,24,-15,24,-15,23,-15,24,-15,23,-16,22,-18,21,-18,17,-17,15,-17,17,-19,19,-22,18,-6,4,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-8,22,-30,20,-28,22,-29,23,-29,21,-27,21,-26,21,-26,20,-26,20,-24,20,-25,21,-27,22,-26,22,-24,21,-23,22,-24,22,-25,21,-24,22,-24,21,-24,22,-24,21,-24,20,-23,19,-22,19,-21,20,-22,20,-24,22,-24,18,-23,19,-22,20,-22,19,-22,18,-21,17,-20,17,-18,15,-18,13,-18,12,-19,10,-20,10,-20,10,-20,11,-20,11,-21,9,-21,7,-20,6,-18,5,-16,4,-16,2,-17,0,-16,-1,-16,-3,-15,-3,-15,-3,-16,-5,-18,-7,-16,-5,-16,-4,-20,-1,-3]"
1774717866	RX4	CSI_DATA,1751,1a:00:00:00:00:00,-72,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,64965442,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-2,1,-6,4,-6,4,-6,4,-6,5,-6,5,-6,5,-5,5,-5,5,-5,4,-5,5,-5,5,-5,6,-5,6,-5,5,-5,5,-5,6,-5,5,-4,6,-4,6,-4,6,-5,6,-5,6,-5,6,-4,7,-5,8,-5,8,-2,4,-4,8,-5,8,-5,8,-4,9,-4,9,-4,9,-4,9,-4,10,-4,10,-4,10,-5,10,-5,11,-5,11,-5,12,-6,12,-6,12,-6,12,-6,12,-5,12,-6,12,-6,13,-6,12,-7,12,-7,13,-7,12,-7,12,-2,2,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-8,-13,-8,-14,-8,-14,-8,-13,-8,-3,-7,-3,-7,-3,-8,-2,-8,-1,-7,-1,-8,-1,-8,-1,-7,-2,-8,-2,-8,-2,-8,-2,-8,-2,-7,-1,-8,0,-8,-1,-8,-1,-8,-1,-8,-1,-8,0,-8,1,-9,0,-9,0,-9,0,-9,1,-9,0,-15,-10,-9,0,-10,1,-11,2,-11,2,-12,1,-12,3,7,24,-7,25,-8,25,-9,24,-9,23,-9,23,-10,23,-11,22,-11,21,-12,20,-13,20,-13,19,-14,19,-15,19,-15,20,-17,20,-18,19,-19,19,-22,20,-21,20,-22,20,-24,21,-25,22,-26,23,-25,23,-25,22,-26,23,-26,24,-27,25,-27,24,-27,24,-28,25,-28,26,-29,27,-29,28,-29,29,-28,30,-28,30,-28,30,-27,30,-27,32,-26,33,-25,34,-24,34,-22,8,-6,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-3,0,-11,1,-11,3,-10,3,-9,4,-8,5,-7,5,-6,6,-4,6,-3,6,-2,6,0,6,0,5,1,5,2,5,3,4,4,4,5,3,6,3,7,2,7,2,7,2,7,1,9,0,10,0,11,1,11,3,12,0,12,0,13,0,13,0,14,0,14,0,14,-1,14,-2,14,-1,15,-1,16,-1,17,-1,17,-1,17,-1,17,0,18,-1,19,0,20,0,20,0,20,0,19,0,19,0,19,0,20,1,21,1,21,1,21,3,22,4,24,5,26,6,26,0,3]"
1774717866	RX2	CSI_DATA,1234,1a:00:00:00:00:00,-73,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,33416525,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,1,-4,4,-13,4,-13,4,-14,4,-14,4,-13,3,-13,3,-13,2,-13,2,-13,3,-13,3,-13,3,-14,2,-14,2,-13,2,-13,1,-13,1,-13,1,-13,0,-13,0,-14,0,-13,1,-13,0,-13,-1,-14,0,-14,0,-13,0,-7,1,-14,0,-14,0,-14,0,-14,-1,-14,-1,-15,-1,-15,-1,-14,-1,-13,0,-13,0,-14,-1,-15,-1,-15,0,-15,1,-15,2,-16,2,-16,2,-16,2,-16,2,-16,2,-15,2,-15,2,-15,3,-15,4,-14,5,-14,1,-4,0,0,0,0,0,0,0,0,-1,-1,0,-4,3,-29,3,-29,1,-29,1,-26,6,-24,5,-25,4,-26,3,-26,2,-25,2,-24,1,-24,1,-24,1,-23,2,-24,2,-24,1,-25,0,-26,0,-25,0,-24,0,-24,0,-23,-2,-23,-3,-24,-3,-25,-3,-24,-3,-23,-2,-22,-3,-24,-3,-25,-2,-24,-6,-23,-4,-24,-5,-24,-5,-24,-6,-24,-6,-26,-6,-26,-6,-25,-6,-25,-5,-26,-4,-26,-4,-26,-4,-27,-5,-29,-4,-28,-3,-27,-3,-28,-3,-29,-2,-29,-1,-29,0,-28,0,-28,0,-29,1,-29,3,-28,4,-27,5,-26,1,-7,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,4,-2,18,-7,19,-8,21,-7,23,-6,22,-5,22,-4,21,-4,21,-3,21,-3,23,-2,24,0,25,1,26,1,26,1,26,1,27,2,25,3,24,4,26,4,26,3,26,3,26,3,25,3,26,4,26,5,26,5,26,3,26,5,27,5,28,5,29,5,30,5,30,4,29,4,28,5,28,6,29,6,29,6,30,6,30,7,29,6,30,6,31,7,31,7,31,7,30,6,29,6,29,6,29,6,29,7,29,7,28,7,26,7,30,3,31,4,30,3,30,3,3,0]"
1774717866	RX3	CSI_DATA,1803,1a:00:00:00:00:00,-63,11,1,0,1,1,1,0,0,0,0,-99,0,11,2,62355015,0,47,0,384,0,"[0,0,0,0,0,0,0,0,0,0,0,0,3,41,5,38,7,40,4,39,4,37,5,37,5,36,7,36,5,35,6,33,6,35,7,35,7,34,8,33,7,31,8,32,11,30,10,28,11,29,10,29,8,28,11,28,10,27,14,29,11,30,12,30,0,0,14,28,13,29,14,29,15,29,13,28,13,30,13,30,13,29,13,29,12,29,12,32,12,29,11,30,10,29,10,29,10,31,9,31,8,30,8,30,6,29,6,30,4,29,3,29,1,29,0,29,-1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,5,39,7,41,8,38,3,40,4,36,5,38,4,37,4,34,4,34,4,34,6,33,4,34,5,32,5,33,6,33,6,34,8,31,7,28,7,30,10,30,8,27,10,27,9,27,7,27,9,27,10,27,13,28,10,28,12,29,16,26,13,27,12,29,13,28,14,26,11,26,13,28,12,29,12,28,12,28,11,28,10,30,11,28,10,28,10,28,8,29,8,29,9,30,6,28,6,29,4,29,4,28,3,28,2,28,1,27,0,27,-3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,16,-28,15,-30,15,-32,14,-32,13,-32,11,-34,11,-35,10,-38,9,-37,9,-41,7,-41,6,-43,6,-42,4,-41,3,-45,2,-45,1,-42,-1,-43,-1,-43,-4,-44,-3,-44,-5,-42,-4,-45,-5,-44,-7,-45,-7,-44,-2,-42,-7,-43,-7,-44,-7,-41,-6,-41,-8,-42,-8,-41,-8,-40,-7,-41,-7,-41,-5,-42,-5,-38,-4,-41,-3,-39,-3,-40,-2,-41,-2,-42,-2,-38,0,-42,0,-40,0,-41,1,-40,1,-40,0,-41,3,-41,3,-41,1,-40,6,-44,8,-41,5,-42,9,0,0]"
1774717866	RX1	CSI_DATA,1268,1a:00:00:00:00:00,-79,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,35160127,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-4,-2,-13,-6,-12,-5,-13,-5,-13,-4,-12,-4,-11,-4,-11,-3,-12,-3,-13,-3,-13,-3,-13,-2,-12,-2,-12,-2,-13,-2,-13,-1,-13,0,-12,1,-13,0,-14,0,-14,1,-14,2,-14,2,-14,2,-15,3,-14,4,-13,3,-7,2,-13,4,-14,4,-16,5,-17,5,-18,5,-19,5,-18,5,-17,3,-17,3,-18,4,-18,4,-18,4,-19,4,-20,4,-20,4,-19,4,-20,4,-21,4,-21,3,-21,2,-21,1,-20,1,-20,0,-19,0,-18,-1,-17,-1,-5,-1,0,0,0,0,0,0,0,0,-1,-1,-3,-2,-21,-12,-22,-14,-24,-14,-23,-13,-22,-12,-22,-10,-22,-10,-22,-9,-22,-8,-22,-8,-22,-5,-23,-3,-22,-4,-23,-4,-25,-3,-25,-3,-25,-4,-24,-3,-24,-2,-23,0,-24,1,-25,1,-25,1,-25,2,-24,3,-24,3,-27,4,-29,6,-27,7,-26,10,-27,13,-27,9,-29,9,-30,10,-30,11,-30,10,-32,10,-32,11,-31,9,-32,7,-33,8,-33,8,-34,8,-37,7,-38,7,-38,7,-38,6,-39,6,-39,6,-38,5,-34,3,-34,0,-38,-3,-39,-5,-38,-5,-35,-5,-33,-6,-9,-2,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,6,-3,28,-10,32,-11,35,-14,33,-15,31,-10,28,-8,27,-8,27,-8,27,-7,28,-8,29,-10,29,-10,30,-10,31,-8,30,-6,29,-6,27,-8,27,-9,29,-7,30,-7,31,-7,30,-7,29,-7,31,-7,33,-7,32,-8,28,-13,29,-10,30,-8,31,-7,31,-9,30,-11,29,-11,28,-9,26,-9,25,-10,25,-11,25,-12,24,-12,25,-11,25,-10,24,-12,24,-13,23,-13,23,-12,22,-12,17,-13,16,-14,16,-15,15,-16,14,-16,14,-16,13,-17,11,-22,11,-20,14,-20,17,-22,2,-4]"
1774717866	RX4	CSI_DATA,1825,1a:00:00:00:00:00,-67,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,68671769,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,3,-2,13,-7,13,-7,13,-7,13,-6,13,-7,13,-7,13,-7,12,-7,12,-7,12,-7,12,-7,13,-8,12,-9,11,-8,11,-8,11,-9,11,-9,10,-9,10,-10,10,-10,9,-10,9,-10,9,-11,9,-12,9,-12,9,-13,4,-7,8,-15,9,-15,9,-15,9,-15,9,-15,9,-16,9,-16,9,-16,9,-16,10,-17,11,-17,10,-17,10,-17,11,-17,12,-18,13,-18,13,-18,13,-18,13,-18,13,-18,13,-18,14,-17,14,-17,15,-17,15,-16,15,-15,3,-4,0,0,0,0,0,0,0,0,-1,0,2,-2,23,-13,23,-14,24,-15,24,-16,24,-14,24,-15,25,-15,25,-14,24,-14,23,-15,23,-15,22,-15,22,-14,22,-15,21,-16,21,-17,21,-17,20,-17,19,-17,20,-17,19,-18,17,-19,16,-19,17,-20,17,-19,16,-20,15,-21,15,-23,15,-24,15,-25,12,-27,13,-28,13,-29,13,-30,13,-30,14,-30,15,-31,14,-31,15,-31,15,-32,16,-34,17,-34,17,-35,17,-35,18,-36,19,-36,20,-36,20,-35,20,-35,20,-35,21,-36,22,-35,23,-34,23,-34,23,-34,24,-33,25,-32,6,-8,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-7,-2,-8,-1,-8,0,-7,1,-6,3,-5,3,-4,3,-3,3,-2,4,-1,5,0,5,1,4,2,4,2,4,4,4,5,4,6,4,6,4,7,5,8,5,9,4,9,3,10,3,11,3,12,4,13,4,14,2,13,2,13,3,13,3,14,3,15,3,16,3,16,3,16,3,16,4,16,5,17,5,17,5,18,5,19,5,19,5,19,5,20,6,20,5,20,5,20,6,21,6,21,7,21,8,21,8,21,8,21,10,21,11,23,12,23,12,23,1,2]"
1774717866	RX2	CSI_DATA,1235,1a:00:00:00:00:00,-70,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,33466425,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-4,-1,-14,-2,-14,-1,-14,-1,-14,-1,-14,-1,-14,-1,-14,0,-13,0,-13,0,-13,0,-13,1,-13,1,-13,0,-13,0,-13,0,-14,0,-14,1,-13,2,-12,2,-12,1,-12,1,-12,1,-12,2,-13,2,-13,3,-13,3,-7,1,-13,3,-13,3,-13,3,-13,3,-13,3,-13,3,-13,3,-13,3,-13,4,-14,4,-14,4,-13,4,-14,4,-14,3,-15,3,-15,3,-15,3,-15,3,-15,2,-15,2,-15,1,-16,1,-16,1,-15,1,-15,1,-15,0,-4,0,0,0,0,0,0,0,0,0,-2,2,-7,7,-33,42,-33,42,-34,42,-33,42,-40,18,-40,18,-40,18,-39,17,-37,18,-37,19,-36,20,-34,21,-34,22,-36,23,-37,23,-36,22,-35,22,-34,21,-34,21,-33,22,-32,24,-30,25,-29,24,-29,22,-29,22,-28,24,-29,25,-30,26,-31,27,-33,27,-18,45,-29,28,-28,28,-28,28,-28,30,-28,31,-28,31,-28,30,-29,31,-30,33,-32,33,-32,33,-32,32,-32,32,-33,31,-33,31,-33,32,-34,33,-36,32,-37,29,-37,28,-37,28,-38,27,-39,26,-41,25,-41,24,-40,22,-12,7,-2,1,0,-1,0,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-5,-7,-17,-27,-16,-27,-16,-28,-15,-29,-13,-29,-12,-29,-12,-29,-13,-30,-14,-30,-13,-32,-12,-36,-12,-36,-12,-35,-10,-35,-8,-36,-9,-37,-12,-36,-12,-35,-10,-34,-10,-34,-11,-34,-11,-34,-11,-35,-11,-37,-10,-39,-11,-40,-33,-34,-12,-36,-13,-36,-13,-37,-15,-39,-16,-40,-15,-40,-14,-40,-15,-41,-17,-43,-19,-44,-19,-43,-18,-41,-17,-42,-17,-43,-19,-44,-20,-46,-20,-46,-19,-47,-18,-46,-18,-45,-19,-45,-19,-44,-19,-45,-18,-46,-17,-45,-16,-44,-43,-37,-43,-39,-44,-39,-44,-37,-6,-5]"
1774717866	RX1	CSI_DATA,1269,1a:00:00:00:00:00,-78,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,35209509,0,47,0,384,1,"[47,-16,2,0,0,0,0,0,0,0,-3,2,-8,11,-7,12,-6,12,-6,12,-6,12,-5,12,-4,13,-3,12,-3,11,-4,10,-5,12,-4,13,-3,12,-2,11,-1,11,-1,11,-1,11,-1,12,0,12,1,11,2,11,2,12,3,12,3,13,2,13,1,14,1,6,3,13,5,14,5,14,5,14,5,14,6,13,6,13,7,14,7,15,5,16,4,16,5,16,6,17,5,18,5,19,6,19,6,19,5,19,5,18,4,18,3,20,3,19,1,18,-1,19,-2,19,-3,19,-1,4,0,0,0,0,0,0,0,0,-1,-1,-3,-2,-21,-15,-21,-16,-21,-15,-22,-11,-16,4,-16,4,-16,3,-15,4,-14,5,-13,7,-12,7,-12,7,-14,7,-14,6,-13,7,-13,8,-14,7,-12,7,-10,8,-11,10,-13,11,-12,10,-9,11,-8,12,-8,14,-9,14,-9,14,-9,13,-9,13,-9,16,-22,16,-7,17,-7,17,-6,18,-7,20,-7,21,-5,20,-3,20,-2,21,-4,22,-7,26,-8,26,-7,23,-4,24,-5,27,-8,29,-8,27,-8,26,-7,24,-6,24,-7,27,-7,29,-8,28,-12,26,-15,25,-16,23,-16,23,-4,6,-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,5,-2,6,-3,6,0,5,1,5,0,9,1,10,1,10,-2,11,-3,11,0,10,1,10,0,9,-1,7,-1,8,0,9,0,10,-2,11,-2,10,-3,10,-4,12,-6,12,-6,11,-4,10,-3,11,-3,11,-5,28,13,8,-4,8,-5,8,-6,10,-6,10,-7,9,-8,11,-9,12,-10,11,-10,10,-9,10,-7,9,-8,9,-10,10,-11,10,-12,8,-11,8,-10,6,-12,5,-13,5,-13,6,-13,5,-12,4,-11,4,-11,3,-12,2,-13,25,-15,23,-16,19,-17,17,-19,1,-3]"
